latitude,longitude,pwat_inches,index_right,id,name
41.812261919372155,-85.6573495336529,0.19212599,21,MI,Michigan
41.80880082391107,-85.6215146868542,0.19015747,21,MI,Michigan
41.805329317593625,-85.58568346109092,0.18897639,21,MI,Michigan
41.80184740189969,-85.54985586667368,0.18779528,21,MI,Michigan
41.798355078313506,-85.51403191390625,0.18661417,21,MI,Michigan
41.79485234832366,-85.47821161308633,0.18543307,21,MI,Michigan
41.79133921342295,-85.44239497450485,0.18622048,21,MI,Michigan
41.78781567510867,-85.40658200844621,0.1874016,21,MI,Michigan
41.7842817348823,-85.37077272518837,0.18779528,21,MI,Michigan
41.78073739424973,-85.33496713500261,0.1874016,21,MI,Michigan
41.77718265472117,-85.2991652481536,0.19094488,21,MI,Michigan
41.77361751781115,-85.26336707489958,0.19133858,21,MI,Michigan
41.770041985038404,-85.22757262549186,0.19055119,21,MI,Michigan
41.7664560579262,-85.19178191017551,0.18976378,21,MI,Michigan
41.76285973800197,-85.15599493918859,0.18976378,21,MI,Michigan
41.7263252732269,-84.79833341505355,0.18188976,21,MI,Michigan
41.72261473441713,-84.76258830549261,0.18307087,21,MI,Michigan
41.71889382146124,-84.72684706259469,0.18425196,21,MI,Michigan
41.71516253594278,-84.69110969651001,0.18385828,21,MI,Michigan
41.71142087944944,-84.65537621738184,0.18425196,21,MI,Michigan
41.70766885357331,-84.61964663534667,0.18464567,21,MI,Michigan
41.703906459910726,-84.5839209605341,0.18582676,21,MI,Michigan
41.92533248088305,-86.58601233133027,0.18700787,21,MI,Michigan
41.922141418267046,-86.55007314915554,0.18779528,21,MI,Michigan
41.91893990408688,-86.51413732162666,0.18937008,21,MI,Michigan
41.91572793971003,-86.47820485922887,0.1874016,21,MI,Michigan
41.912505526508255,-86.44227577244118,0.18661417,21,MI,Michigan
41.909272665857685,-86.40635007173665,0.18464567,21,MI,Michigan
41.906029359138856,-86.37042776758221,0.18661417,21,MI,Michigan
41.90277560773667,-86.33450887043864,0.18661417,21,MI,Michigan
41.899511413040436,-86.29859339076052,0.18818898,21,MI,Michigan
41.89623677644369,-86.26268133899646,0.19015747,21,MI,Michigan
41.892951699344515,-86.22677272558877,0.19133858,21,MI,Michigan
41.8896561831453,-86.19086756097352,0.18976378,21,MI,Michigan
